hour,length,angle
18,318.5961114,5.575978993
19,306.9249003,5.576696622
20,331.9211323,5.577414251
21,307.2712138,5.578131881
22,329.4541195,5.57884951
23,315.6913254,5.579567139
0,315.0583012,5.580284768
1,338.0472165,5.581002398
2,311.6301056,5.581720027
3,333.0539304,5.582437656
4,315.8009399,5.583155285
5,313.9635258,5.583872914
6,336.1758903,5.584590544
7,307.2239426,5.585308173
8,316.7545867,5.586025802
9,313.1955387,5.586743431
10,328.2949454,5.58746106
11,312.2929312,5.58817869
12,310.289725,5.588896319
13,313.6394777,5.589613948
14,347.7378294,5.590331577
15,307.1835222,5.591049207
16,307.5014044,5.591766836
17,306.8409767,5.592484465
18,319.6381349,5.593202094
19,324.5735308,5.593919723
20,306.5597468,5.594637353
21,341.0540811,5.595354982
22,307.9631558,5.596072611
23,344.8659277,5.59679024
0,307.370552,5.597507869
1,329.0358714,5.598225499
2,306.463834,5.598943128
3,306.9317512,5.599660757
4,336.2053492,5.600378386
5,306.5597468,5.601096016
6,317.6500007,5.601813645
7,344.4199334,5.602531274
8,315.3881726,5.603248903
9,308.5036926,5.603966532
10,307.3178,5.604684162
11,330.7725772,5.605401791
12,309.8290013,5.60611942
13,317.7561898,5.606837049
14,351.7733582,5.607554678
15,308.002206,5.608272308
16,306.6861461,5.608989937
17,320.4479125,5.609707566
18,323.8154776,5.610425195
19,308.2995355,5.611142825
20,341.0962142,5.611860454
21,307.1297425,5.612578083
22,333.6033734,5.613295712
23,315.9845443,5.614013341
0,310.225669,5.614730971
1,346.3416138,5.6154486
2,308.1169587,5.616166229
3,307.5575819,5.616883858
4,342.5116123,5.617601487
5,307.2729266,5.618319117
6,329.428086,5.619036746
7,315.3131551,5.619754375
8,307.7850321,5.620472004
9,339.8370168,5.621189634
10,337.5830673,5.621907263
11,309.0442295,5.622624892
12,317.8318924,5.623342521
13,346.1186167,5.62406015
14,324.9421098,5.62477778
15,308.589329,5.625495409
16,308.4666977,5.626213038
17,306.7505446,5.626930667
18,319.134593,5.627648296
19,324.3097708,5.628365926
20,307.1509804,5.629083555
21,338.6288588,5.629801184
22,307.0016305,5.630518813
23,334.3045641,5.631236443
0,312.5155858,5.631954072
1,326.9072935,5.632671701
2,307.9097187,5.63338933
3,341.5963307,5.634106959
4,309.0260746,5.634824589
5,310.9820095,5.635542218
6,311.3064001,5.636259847
7,321.1734239,5.636977476
8,327.69001,5.637695105
9,308.0203609,5.638412735
10,308.2817231,5.639130364
11,316.5966732,5.639847993
12,308.946604,5.640565622
13,327.3772659,5.641283252
14,327.6509598,5.642000881
15,309.0661524,5.64271851
16,307.4181659,5.643436139
17,306.7731527,5.644153768
18,336.3300358,5.644871398
19,307.3489717,5.645589027
20,314.962731,5.646306656
21,327.9630188,5.647024285
22,307.8487456,5.647741914
23,344.2647603,5.648459544
0,311.9267501,5.649177173
1,330.5612266,5.649894802
2,315.3446693,5.650612431
3,320.6017155,5.651330061
4,332.769275,5.65204769
5,371.0596988,5.652765319
6,308.7760163,5.653482948
7,327.3933656,5.654200577
8,309.921146,5.654918207
9,310.9504953,5.655635836
10,333.002206,5.656353465
11,360.248277,5.657071094
12,361.0056452,5.657788723
13,343.6286532,5.658506353
14,361.8459093,5.659223982
15,322.7234424,5.659941611
16,306.941,5.66065924
17,321.6139375,5.66137687
18,321.5855062,5.662094499
19,310.7644931,5.662812128
20,331.6275708,5.663529757
21,306.6412726,5.664247386
22,339.3307346,5.664965016
23,325.8262198,5.665682645
0,334.0432018,5.666400274
1,310.5051861,5.667117903
2,307.0458189,5.667835532
3,307.3174575,5.668553162
4,307.6572627,5.669270791
5,307.7045339,5.66998842
6,307.6175274,5.670706049
7,310.2287519,5.671423679
8,321.9311346,5.672141308
9,315.3258293,5.672858937
10,307.8501158,5.673576566
11,309.6704027,5.674294195
12,308.5386323,5.675011825
13,313.7672472,5.675729454
14,318.2909034,5.676447083
15,307.1979091,5.677164712
16,307.2280531,5.677882341
17,307.3952153,5.678599971
18,307.7322801,5.6793176
19,307.3315019,5.680035229
20,307.671307,5.680752858
21,307.1739309,5.681470487
22,307.6627434,5.682188117
23,308.4173712,5.682905746
0,307.3537673,5.683623375
1,307.8549114,5.684341004
2,308.262198,5.685058634
3,307.5325761,5.685776263
4,308.0676322,5.686493892
5,316.0958716,5.687211521
6,328.4850582,5.68792915
7,306.8067221,5.68864678
8,307.314032,5.689364409
9,350.6525492,5.690082038
10,314.4554211,5.690799667
11,311.0186619,5.691517296
12,308.9133771,5.692234926
13,313.1780689,5.692952555
14,315.1884685,5.693670184
15,306.5114479,5.694387813
16,307.0906924,5.695105443
17,307.5671732,5.695823072
18,307.344176,5.696540701
19,306.6238028,5.69725833
20,308.1995122,5.697975959
21,307.0286916,5.698693589
22,307.5116808,5.699411218
23,308.4146308,5.700128847
0,307.0677418,5.700846476
1,308.3714701,5.701564105
2,320.7863475,5.702281735
3,306.5628297,5.702999364
4,335.8432786,5.703716993
5,307.1550909,5.704434622
6,322.9416439,5.705152252
7,319.3476563,5.705869881
8,313.0157023,5.70658751
9,331.3528493,5.707305139
10,333.0768809,5.708022768
11,308.6667443,5.708740398
12,313.8254799,5.709458027
13,356.1983613,5.710175656
14,317.6791171,5.710893285
15,307.941918,5.711610914
16,320.086527,5.712328544
17,326.2636504,5.713046173
18,310.7966924,5.713763802
19,336.3982023,5.714481431
20,306.6070181,5.715199061
21,310.5620487,5.71591669
22,307.2760095,5.716634319
23,310.8223833,5.717351948
0,324.1867969,5.718069577
1,325.0380226,5.718787207
2,328.3747585,5.719504836
3,316.0862804,5.720222465
4,330.9825576,5.720940094
5,321.0066043,5.721657723
6,310.8199855,5.722375353
7,312.8057219,5.723092982
8,330.7153721,5.723810611
9,308.2704191,5.72452824
10,315.8906869,5.72524587
11,321.2419331,5.725963499
12,315.0709754,5.726681128
13,323.2256142,5.727398757
14,346.7533535,5.728116386
15,381.3675788,5.728834016
16,312.7858542,5.729551645
17,307.3362975,5.730269274
18,318.5649398,5.730986903
19,321.7924037,5.731704532
20,306.523437,5.732422162
21,320.8829453,5.733139791
22,319.939575,5.73385742
23,322.9399312,5.734575049
0,309.0911582,5.735292679
1,313.60077,5.736010308
2,317.4872916,5.736727937
3,322.8906047,5.737445566
4,307.6668539,5.738163195
5,306.8591316,5.738880825
6,334.2459888,5.739598454
7,307.0006029,5.740316083
8,317.8805338,5.741033712
9,310.9114451,5.741751341
10,310.0639875,5.742468971
11,309.5974405,5.7431866
12,308.4156584,5.743904229
13,324.860584,5.744621858
14,320.3430936,5.745339488
15,307.5832728,5.746057117
16,307.2280531,5.746774746
17,307.4695477,5.747492375
18,331.5881781,5.748210004
19,311.6259951,5.748927634
20,307.2318211,5.749645263
21,316.8241234,5.750362892
22,324.9914364,5.751080521
23,325.3805681,5.75179815
0,324.8246167,5.75251578
1,307.2568269,5.753233409
2,310.3116479,5.753951038
3,334.0777989,5.754668667
4,306.9427127,5.755386297
5,307.4424866,5.756103926
6,306.6782675,5.756821555
7,330.6879684,5.757539184
8,314.5852459,5.758256813
9,307.3373251,5.758974443
10,324.7598756,5.759692072
11,308.7321705,5.760409701
12,309.3973939,5.76112733
13,313.615157,5.761844959
14,343.4005179,5.762562589
15,307.7603689,5.763280218
16,307.3815135,5.763997847
17,306.6885439,5.764715476
18,311.9113355,5.765433106
19,330.5619117,5.766150735
20,307.3729499,5.766868364
21,308.1984846,5.767585993
22,333.6074839,5.768303622
23,324.3539591,5.769021252
0,325.564515,5.769738881
1,315.3580286,5.77045651
2,315.5351246,5.771174139
3,307.2064727,5.771891768
4,330.0826905,5.772609398
5,316.9101024,5.773327027
6,321.2806407,5.774044656
7,321.5536495,5.774762285
8,317.9284902,5.775479915
9,310.6682378,5.776197544
10,309.2864092,5.776915173
11,310.0006166,5.777632802
12,308.6667443,5.778350431
13,327.5512791,5.779068061
14,324.8294123,5.77978569
15,306.6686763,5.780503319
16,307.4462546,5.781220948
17,329.4911144,5.781938577
18,312.8831372,5.782656207
19,307.2818328,5.783373836
20,335.932683,5.784091465
21,306.8132305,5.784809094
22,324.6725265,5.785526724
23,324.6033323,5.786244353
0,335.7346916,5.786961982
1,309.1374019,5.787679611
2,307.2746393,5.78839724
3,333.2656235,5.78911487
4,307.1629695,5.789832499
5,311.4649987,5.790550128
6,345.5386871,5.791267757
7,348.1170273,5.791985386
8,321.7369113,5.792703016
9,307.0776756,5.793420645
10,318.9187893,5.794138274
11,326.1005988,5.794855903
12,330.060425,5.795573533
13,327.072743,5.796291162
14,323.039612,5.797008791
15,307.0352,5.79772642
16,306.9440829,5.798444049
17,307.3304742,5.799161679
18,335.4507214,5.799879308
19,306.5847526,5.800596937
20,320.7534631,5.801314566
21,322.5302468,5.802032195
22,306.6320239,5.802749825
23,338.367154,5.803467454
0,306.7149199,5.804185083
1,334.8598304,5.804902712
2,313.5826151,5.805620342
3,327.095351,5.806337971
4,346.4690407,5.8070556
5,362.9249277,5.807773229
6,340.3504926,5.808490858
7,342.0149213,5.809208488
8,354.4089034,5.809926117
9,338.077703,5.810643746
10,330.3426825,5.811361375
11,309.2432484,5.812079004
12,310.2777359,5.812796634
13,310.9419317,5.813514263
14,335.8874669,5.814231892
15,309.3319677,5.814949521
16,307.0191003,5.815667151
17,312.9680885,5.81638478
18,330.011441,5.817102409
19,307.2684735,5.817820038
20,317.0597947,5.818537667
21,325.7474343,5.819255297
22,307.4637244,5.819972926
23,330.5204637,5.820690555
0,327.8688188,5.821408184
1,310.59048,5.822125813
2,311.1162874,5.822843443
3,330.3286382,5.823561072
4,315.0038365,5.824278701
5,308.1703958,5.82499633
6,319.0904046,5.82571396
7,342.249565,5.826431589
8,316.4397873,5.827149218
9,309.3915706,5.827866847
10,308.9925051,5.828584476
11,308.4560788,5.829302106
12,322.2856693,5.830019735
13,336.3882685,5.830737364
14,317.3821301,5.831454993
15,309.657386,5.832172622
16,310.2088843,5.832890252
17,321.2217229,5.833607881
18,325.2613622,5.83432551
19,307.3352699,5.835043139
20,335.5952756,5.835760769
21,311.7517093,5.836478398
22,325.6443281,5.837196027
23,325.4977186,5.837913656
0,329.8960032,5.838631285
1,306.9276407,5.839348915
2,333.9154324,5.840066544
3,312.5974542,5.840784173
4,308.1149035,5.841501802
5,338.3918173,5.842219431
6,307.4674924,5.842937061
7,318.5714481,5.84365469
8,318.3272132,5.844372319
9,307.810038,5.845089948
10,310.9405615,5.845807578
11,321.3196909,5.846525207
12,319.5603771,5.847242836
13,325.9310387,5.847960465
14,315.519025,5.848678094
15,310.0931039,5.849395724
16,315.8667087,5.850113353
17,318.1621062,5.850830982
18,326.8829727,5.851548611
19,311.9161312,5.85226624
20,330.8623241,5.85298387
21,318.2840525,5.853701499
22,307.2143513,5.854419128
23,337.5957415,5.855136757
0,321.1528712,5.855854387
1,315.33131,5.856572016
2,319.988559,5.857289645
3,332.0280065,5.858007274
4,322.2503871,5.858724903
5,320.8120384,5.859442533
6,321.8985928,5.860160162
7,327.7074798,5.860877791
8,314.2450982,5.86159542
9,312.0552046,5.862313049
10,326.9463437,5.863030679
11,315.5423181,5.863748308
12,310.2815039,5.864465937
13,340.9287094,5.865183566
14,325.3826234,5.865901196
15,309.1038324,5.866618825
16,318.4207281,5.867336454
17,327.4629023,5.868054083
18,318.0826357,5.868771712
19,321.8115863,5.869489342
20,309.3888303,5.870206971
21,341.8446762,5.8709246
22,306.8163134,5.871642229
23,336.1659565,5.872359858
0,311.1659565,5.873077488
1,335.947755,5.873795117
2,321.3830618,5.874512746
3,306.6649083,5.875230375
4,318.6248852,5.875948005
5,327.1559815,5.876665634
6,327.5725169,5.877383263
7,315.7485305,5.878100892
8,325.4216735,5.878818521
9,330.4725073,5.879536151
10,319.7826891,5.88025378
11,311.3156488,5.880971409
12,319.3849938,5.881689038
13,339.3646466,5.882406667
14,310.037269,5.883124297
15,320.5356042,5.883841926
16,307.569571,5.884559555
17,307.050272,5.885277184
18,307.5089404,5.885994813
19,307.5942343,5.886712443
20,307.0958305,5.887430072
21,307.4661222,5.888147701
22,307.7182358,5.88886533
23,307.6031405,5.88958296
0,307.904238,5.890300589
1,309.4234274,5.891018218
2,310.2040886,5.891735847
3,317.6565091,5.892453476
4,333.8267131,5.893171106
5,309.8560624,5.893888735
6,350.3514517,5.894606364
7,313.0931176,5.895323993
8,311.7167697,5.896041622
9,356.0938849,5.896759252
10,338.7799214,5.897476881
11,332.0410233,5.89819451
12,347.4021347,5.898912139
13,320.9798857,5.899629769
14,327.8325089,5.900347398
15,307.4719455,5.901065027
16,307.2116109,5.901782656
17,307.0732225,5.902500285
18,307.7682474,5.903217915
19,334.6299823,5.903935544
20,309.3648521,5.904653173
21,327.7742762,5.905370802
22,306.7183454,5.906088431
23,307.6589754,5.906806061
0,307.8960169,5.90752369
1,307.4246742,5.908241319
2,307.0228683,5.908958948
3,310.7418851,5.909676578
4,306.9129112,5.910394207
5,308.2515791,5.911111836
6,308.3022759,5.911829465
7,307.1283724,5.912547094
8,307.6010852,5.913264724
9,307.2167491,5.913982353
10,307.8374416,5.914699982
11,307.5877259,5.915417611
12,309.4796048,5.91613524
13,308.4053821,5.91685287
14,308.6115945,5.917570499
15,307.1886604,5.918288128
16,306.7765781,5.919005757
17,306.9423701,5.919723387
18,307.5887535,5.920441016
19,306.8533083,5.921158645
20,307.4349506,5.921876274
21,307.7480372,5.922593903
22,307.0187578,5.923311533
23,307.8614198,5.924029162
0,307.9768576,5.924746791
1,308.7633421,5.92546442
2,307.378088,5.926182049
3,308.1563515,5.926899679
4,307.9980954,5.927617308
5,308.3817464,5.928334937
6,308.2012249,5.929052566
7,327.8287409,5.929770196
8,316.2068564,5.930487825
9,308.2919995,5.931205454
10,310.1383199,5.931923083
11,318.544387,5.932640712
12,316.9214064,5.933358342
13,334.5508543,5.934075971
14,333.6369428,5.9347936
15,311.4660263,5.935511229
16,307.1985942,5.936228858
17,306.839949,5.936946488
18,324.3806777,5.937664117
19,318.4429936,5.938381746
20,311.6239398,5.939099375
21,336.6499733,5.939817005
22,306.8577614,5.940534634
23,336.5156954,5.941252263
0,315.9091843,5.941969892
1,307.765507,5.942687521
2,308.8387022,5.943405151
3,309.1065728,5.94412278
4,308.0885275,5.944840409
5,313.4397736,5.945558038
6,308.3057013,5.946275667
7,307.200992,5.946993297
8,331.1140951,5.947710926
9,311.3646329,5.948428555
10,307.0119069,5.949146184
11,307.8278503,5.949863814
12,314.4119178,5.950581443
13,318.3111135,5.951299072
14,312.1723552,5.952016701
15,306.0233205,5.95273433
16,306.8231643,5.95345196
17,306.1839744,5.954169589
18,314.9963005,5.954887218
19,312.7779757,5.955604847
20,306.7330748,5.956322476
21,315.1062576,5.957040106
22,306.6313388,5.957757735
23,307.7531754,5.958475364
0,306.5600893,5.959192993
1,320.0022608,5.959910623
2,330.0778949,5.960628252
3,307.4448844,5.961345881
4,306.9731992,5.96206351
5,348.687023,5.962781139
6,311.5383034,5.963498769
7,309.6131976,5.964216398
8,349.9715687,5.964934027
9,309.4501459,5.965651656
10,310.4788101,5.966369285
11,341.384295,5.967086915
12,310.5182029,5.967804544
13,385.6209665,5.968522173
14,315.6765959,5.969239802
15,307.0016305,5.969957432
16,309.3535481,5.970675061
17,306.8957839,5.97139269
18,306.4042311,5.972110319
19,306.5820122,5.972827948
20,306.3264733,5.973545578
21,307.2564844,5.974263207
22,306.2370689,5.974980836
23,308.3690722,5.975698465
0,308.0302947,5.976416094
1,307.1119302,5.977133724
2,308.3313922,5.977851353
3,307.6545223,5.978568982
4,313.3650987,5.979286611
5,336.9918337,5.980004241
6,314.8808627,5.98072187
7,315.2189551,5.981439499
8,314.619843,5.982157128
9,308.6283792,5.982874757
10,309.7964594,5.983592387
11,309.0527931,5.984310016
12,310.1160544,5.985027645
13,318.3196772,5.985745274
14,317.2543606,5.986462903
15,309.6662922,5.987180533
16,306.6727868,5.987898162
17,306.6429854,5.988615791
18,307.4948961,5.98933342
19,306.2062398,5.99005105
20,307.3671266,5.990768679
21,307.362331,5.991486308
22,307.3715797,5.992203937
23,308.1919762,5.992921566
0,307.7360481,5.993639196
1,308.9914775,5.994356825
2,308.0388584,5.995074454
3,307.2020196,5.995792083
4,307.7939383,5.996509712
5,307.0667142,5.997227342
6,309.0267597,5.997944971
7,313.149295,5.9986626
8,307.9289013,5.999380229
9,307.0345149,6.000097859
10,306.7025883,6.000815488
11,309.0548484,6.001533117
12,307.569571,6.002250746
13,310.8282066,6.002968375
14,314.0734829,6.003686005
15,306.613869,6.004403634
16,306.4288944,6.005121263
17,306.5936588,6.005838892
18,306.4843868,6.006556521
19,307.1352233,6.007274151
20,306.6015373,6.00799178
21,307.001288,6.008709409
22,306.802269,6.009427038
23,307.5154488,6.010144668
0,306.5001439,6.010862297
1,307.8168889,6.011579926
2,306.9547018,6.012297555
3,306.4860995,6.013015184
4,306.8269323,6.013732814
5,306.8872203,6.014450443
6,307.0735651,6.015168072
7,307.6545223,6.015885701
8,307.1561185,6.01660333
9,307.0886371,6.01732096
10,309.8618856,6.018038589
11,309.3627968,6.018756218
12,308.9291342,6.019473847
13,320.7829221,6.020191477
14,340.6389159,6.020909106
15,306.7967883,6.021626735
16,307.0372553,6.022344364
17,306.451845,6.023061993
18,307.6082786,6.023779623
19,306.331954,6.024497252
20,307.4811943,6.025214881
21,307.5360015,6.02593251
22,306.9348341,6.026650139
23,307.6291739,6.027367769
0,308.355713,6.028085398
1,306.8985243,6.028803027
2,310.248277,6.029520656
3,307.3866517,6.030238286
4,306.8224792,6.030955915
5,309.4337037,6.031673544
6,309.2754477,6.032391173
7,307.9265034,6.033108802
8,307.7476947,6.033826432
9,308.2563748,6.034544061
10,309.2384528,6.03526169
11,309.0527931,6.035979319
12,313.3986682,6.036696948
13,317.5530603,6.037414578
14,313.7487497,6.038132207
15,307.2979324,6.038849836
16,306.7286217,6.039567465
17,307.2242851,6.040285095
18,307.3040982,6.041002724
19,306.2319307,6.041720353
20,307.9861064,6.042437982
21,306.6611403,6.043155611
22,306.7251963,6.043873241
23,308.3666744,6.04459087
0,308.705452,6.045308499
1,308.5266432,6.046026128
2,334.6984914,6.046743757
3,321.1754792,6.047461387
4,328.5826836,6.048179016
5,306.6097584,6.048896645
6,307.2280531,6.049614274
7,306.4628064,6.050331904
8,396.7208117,6.051049533
9,310.037954,6.051767162
10,307.0006029,6.052484791
11,306.3011249,6.05320242
12,309.1737117,6.05392005
13,316.8210405,6.054637679
14,329.2311223,6.055355308
15,382.0934327,6.056072937
16,313.1020238,6.056790566
17,306.4491046,6.057508196
18,307.1982516,6.058225825
19,307.2561418,6.058943454
20,306.6207199,6.059661083
21,307.4993492,6.060378713
22,306.8307003,6.061096342
23,306.9214749,6.061813971
0,307.2071578,6.0625316
1,307.9611005,6.063249229
2,307.475371,6.063966859
3,306.5299453,6.064684488
4,308.0683173,6.065402117
5,307.6832961,6.066119746
6,308.2162969,6.066837375
7,328.1808777,6.067555005
8,310.3030843,6.068272634
9,306.6635381,6.068990263
10,307.1804393,6.069707892
11,312.5977967,6.070425522
12,311.4626009,6.071143151
13,307.9367798,6.07186078
14,308.4937588,6.072578409
15,307.4061768,6.073296038
16,306.49021,6.074013668
17,307.0365702,6.074731297
18,307.0495869,6.075448926
19,307.084184,6.076166555
20,307.0297192,6.076884184
21,307.0331447,6.077601814
22,306.9759396,6.078319443
